"","TOP.STATUS","MEREK","MODEL","TAHUN","TRANSMISI","TYPE","HARGA.PANDUAN","HARGA.TERENDAH","HARGA.TERTINGGI","POOL.LEADER"
"381","FAST","DAIHATSU","AYLA",2014,"MANUAL","1.0 X BENSIN",78000000,60000000,78500000,64000000
"382","FAST","DAIHATSU","AYLA",2014,"AUTOMATIC","1.0 X ELEGANT BENSIN",81000000,62000000,81000000,66000000
"383","FAST","DAIHATSU","AYLA",2014,"MANUAL","1.0 X ELEGANT BENSIN",76000000,64000000,83500000,68000000
"384","FAST","DAIHATSU","AYLA",2014,"AUTOMATIC","1.2 BENSIN",74000000,69500000,91000000,73500000
"385","FAST","DAIHATSU","AYLA",2014,"MANUAL","1.2 R BENSIN",59000000,53500000,73000000,57500000
"386","FAST","DAIHATSU","AYLA",2013,"AUTOMATIC","1.0 BENSIN",71000000,61000000,79500000,65000000
"387","FAST","DAIHATSU","AYLA",2013,"MANUAL","1.0 BENSIN",64000000,52500000,68500000,56500000
"388","FAST","DAIHATSU","AYLA",2013,"MANUAL","1.0 D BENSIN",64000000,47500000,62000000,51500000
"389","FAST","DAIHATSU","AYLA",2013,"MANUAL","1.0 D+ BENSIN",64000000,49000000,64000000,53000000
"390","FAST","DAIHATSU","AYLA",2013,"AUTOMATIC","1.0 M BENSIN",65000000,54500000,71000000,58500000
"391","FAST","DAIHATSU","AYLA",2013,"MANUAL","1.0 M BENSIN",74000000,57000000,74500000,61000000
"392","FAST","DAIHATSU","AYLA",2013,"AUTOMATIC","1.0 M SPORTY BENSIN",74000000,62000000,80500000,66000000
"393","FAST","DAIHATSU","AYLA",2013,"MANUAL","1.0 M SPORTY BENSIN",65000000,56500000,74000000,60500000
"394","FAST","DAIHATSU","AYLA",2013,"AUTOMATIC","1.0 X BENSIN",74000000,61000000,79500000,65000000
"395","FAST","DAIHATSU","AYLA",2013,"MANUAL","1.0 X BENSIN",76000000,58500000,76000000,62500000
"396","FAST","DAIHATSU","AYLA",2013,"MANUAL","1.0 X ELEGANT BENSIN",74000000,63500000,81500000,67500000
"397","FAST","DAIHATSU","AYLA",2012,"AUTOMATIC","1.0 BENSIN",69000000,58500000,76000000,62500000
"398","FAST","DAIHATSU","AYLA",2012,"MANUAL","1.0 BENSIN",62000000,47500000,65500000,51500000
"399","FAST","DAIHATSU","TERIOS",2018,"AUTOMATIC","1.5 R  NEW MODEL BENSIN",180600000,166500000,216000000,171500000
"400","FAST","DAIHATSU","TERIOS",2018,"MANUAL","1.5 R  NEW MODEL BENSIN",178500000,155500000,202000000,160500000
"401","FAST","DAIHATSU","TERIOS",2018,"AUTOMATIC","1.5 R DELUXE NEW MODEL BENSIN",194250000,173000000,224500000,178000000
"402","FAST","DAIHATSU","TERIOS",2018,"MANUAL","1.5 R DELUXE NEW MODEL BENSIN",189000000,166500000,216000000,171500000
"403","FAST","DAIHATSU","TERIOS",2018,"MANUAL","1.5 X BENSIN",152250000,137000000,178000000,142000000
"404","FAST","DAIHATSU","TERIOS",2018,"AUTOMATIC","1.5 X DELUXE BENSIN",165900000,153000000,199000000,158000000
"405","FAST","DAIHATSU","TERIOS",2018,"MANUAL","1.5 X DELUXE BENSIN",156450000,144000000,186500000,149000000
"406","FAST","DAIHATSU","TERIOS",2017,"AUTOMATIC","1.5 BENSIN",144900000,131500000,170500000,136500000
"407","FAST","DAIHATSU","TERIOS",2017,"AUTOMATIC","1.5 EXTRA X BENSIN",122850000,111000000,144500000,116000000
"408","FAST","DAIHATSU","TERIOS",2017,"AUTOMATIC","1.5 R BENSIN",147000000,130000000,168500000,135000000
"409","FAST","DAIHATSU","TERIOS",2017,"MANUAL","1.5 R BENSIN",141750000,122000000,158500000,127000000
"410","FAST","DAIHATSU","TERIOS",2017,"AUTOMATIC","1.5 TS BENSIN",136500000,124000000,170000000,129000000
"411","FAST","DAIHATSU","TERIOS",2016,"AUTOMATIC","1.5 BENSIN",120750000,109000000,141500000,114000000
"412","FAST","DAIHATSU","TERIOS",2016,"MANUAL","1.5 BENSIN",119700000,113000000,147000000,118000000
"413","FAST","DAIHATSU","TERIOS",2016,"MANUAL","1.5 CUSTOM R BENSIN",126000000,116000000,151000000,121000000
"414","FAST","DAIHATSU","TERIOS",2016,"MANUAL","1.5 EXTRA X BENSIN",128100000,117000000,152000000,122000000
"415","FAST","DAIHATSU","TERIOS",2016,"AUTOMATIC","1.5 R BENSIN",145950000,108500000,141000000,113500000
"416","FAST","DAIHATSU","TERIOS",2016,"MANUAL","1.5 R BENSIN",139650000,126000000,163500000,131000000
"417","FAST","DAIHATSU","TERIOS",2016,"MANUAL","1.5 R CUSTOM BENSIN",123900000,132500000,180000000,137500000
"418","FAST","DAIHATSU","TERIOS",2016,"AUTOMATIC","1.5 TS BENSIN",134400000,130000000,178000000,135000000
"419","FAST","DAIHATSU","TERIOS",2016,"MANUAL","1.5 TX ADVENTURE BENSIN",138600000,124000000,161000000,129000000
"420","FAST","DAIHATSU","TERIOS",2015,"AUTOMATIC","1.5 ADVENTURE BENSIN",135450000,124000000,161000000,129000000
"421","FAST","DAIHATSU","TERIOS",2015,"AUTOMATIC","1.5 BENSIN",118650000,104000000,135000000,109000000
"422","FAST","DAIHATSU","TERIOS",2015,"MANUAL","1.5 BENSIN",117600000,105500000,137000000,110500000
"423","FAST","DAIHATSU","TERIOS",2015,"AUTOMATIC","1.5 EXTRA X BENSIN",126000000,113500000,147500000,118500000
"424","FAST","DAIHATSU","TERIOS",2015,"AUTOMATIC","1.5 R BENSIN",143850000,124000000,161000000,129000000
"425","FAST","DAIHATSU","TERIOS",2015,"MANUAL","1.5 R BENSIN",137550000,127500000,165000000,132500000
"426","FAST","DAIHATSU","TERIOS",2015,"AUTOMATIC","1.5 TS BENSIN",132300000,119000000,154000000,124000000
"427","FAST","DAIHATSU","TERIOS",2015,"MANUAL","1.5 TX ADVENTURE BENSIN",136500000,118000000,153000000,123000000
"428","FAST","DAIHATSU","TERIOS",2015,"AUTOMATIC","1.5 TX BENSIN",126000000,127500000,165000000,132500000
"429","FAST","DAIHATSU","TERIOS",2015,"MANUAL","1.5 TX BENSIN",115500000,113000000,147000000,118000000
"430","FAST","DAIHATSU","TERIOS",2015,"AUTOMATIC","1.5 TX ELEGANT BENSIN",139650000,127500000,174000000,132500000
"431","FAST","DAIHATSU","TERIOS",2015,"MANUAL","1.5 TX ELEGANT BENSIN",136500000,119500000,156000000,124500000
"432","FAST","DAIHATSU","TERIOS",2014,"AUTOMATIC","1.5 BENSIN",116550000,100000000,130000000,104000000
"433","FAST","DAIHATSU","TERIOS",2014,"MANUAL","1.5 BENSIN",115500000,107500000,139500000,111500000
"434","FAST","DAIHATSU","TERIOS",2014,"AUTOMATIC","1.5 CUSTOM BENSIN",119700000,96000000,125000000,100000000
"435","FAST","DAIHATSU","TERIOS",2014,"MANUAL","1.5 TS EXTRA BENSIN",115500000,102000000,133000000,106000000
